free_text|label_id
Đm cái lũ quan chức ăn không ngồi rồi, chỉ giỏi bóc lột.|2
Con Phương dâm đãng, nhìn mặt là thấy muốn hiếp dâm rồi.|2
Cút khỏi đây ngay, đồ ăn hại!|2
Mấy thằng gay lọ nhìn kinh tởm vl.|2
Nước mắt cá sấu thôi con ạ. Diễn sâu làm gì?|2
Thằng Khoa chó má này, dám hỗn láo với tao à?|2
Đúng là đồ con hoang, không có giáo dục.|2
Mấy con mẹ bỉm sữa rảnh háng, chỉ giỏi soi mói.|2
Đéo chấp cái loại thiểu năng trí tuệ như mày.|2
Bọn trẻ trâu bây giờ đúng là lũ vô dụng.|2
Con Linh này đúng là con đĩ điên.|2
Loại mày chỉ làm bẩn mắt người ta thôi. Cút đi!|2
Cái thằng ad page này chắc là bị khùng.|2
Đừng có sủa bậy nữa thằng ngu.|2
Mấy thằng trí thức rởm, toàn nói lý thuyết suông.|2
Con bé kia nhìn muốn đấm cho cái vào mặt.|2
Cái thứ mất nết, không biết trên dưới là gì.|2
Đm cái lũ dlv ngu dốt.|2
Chúng mày đúng là lũ súc vật không bằng con chó.|2
Con nhỏ này điêu toa, láo toét.|2
Nhìn là biết loại rẻ tiền, ham vật chất.|2
Đồ chó ghẻ, cút mẹ đi.|2
Bọn nó ăn cướp của dân đen, rồi cũng có ngày bị quật thôi.|2
Cái loại thầy chùa giả tạo, chỉ giỏi lừa tiền cúng dường.|2
Con Trang này nhìn như con bò, ngu đần vl.|2
Mấy thằng da đen hôi rình, ghê tởm.|2
Đồ cái thứ chó đẻ, sống không bằng chết.|2
Loại mày chỉ làm xấu mặt phụ nữ Việt Nam thôi.|2
Mấy con mẹ béo ú, nhìn phát ngán.|2
Thằng này đầu óc có vấn đề, bị điên hay gì?|2
Đm thằng Duy, ăn nói xấc xược.|2
Bọn nó chỉ biết phá hoại, không làm được tích sự gì.|2
Cái lũ khốn nạn, sống mà không có nhân tính.|2
Con bé này nhìn như con điên, bày đặt làm màu.|2
Đéo có não hay gì mà nói ra mấy câu ngu xuẩn thế?|2
Bọn LGBT biến thái, làm ô uế xã hội.|2
Mày câm mồm đi đồ vô dụng!|2
Thằng ad page này bị ngáo đá à?|2
Con nhỏ này cứ dẹo dẹo như đĩ.|2
Đồ cái thứ vô ơn, ăn no rồi đạp đổ.|2
Mấy thằng già biến thái, chuyên đi gạ gẫm trẻ con.|2
Con Vân này nhìn mặt là thấy ghét, chảnh chọe vl.|2
Cút mẹ đi đồ ăn hại xã hội.|2
Bọn quan lại thối nát, chỉ giỏi bóc lột dân đen.|2
Đm cái lũ dlv chỉ biết sủa bậy.|2
Thằng này đúng là một lũ súc vật.|2
Con bé này nhìn như con ma đói, gầy trơ xương.|2
Mấy thằng cha chuyên đi bốc phét, lừa đảo.|2
Cái lũ vô giáo dục, không biết tôn trọng ai.|2
Đồ cái thứ khốn nạn, sống lỗi.|2
Con nhỏ này chắc lại hớ hênh cho người ta soi mói.|2
Bọn nó ăn của dân, rồi cũng có ngày bị dân phỉ nhổ.|2
Thằng này chắc bị thiểu năng, nói chuyện chán vl.|2
Con mẹ nó, lũ rác rưởi.|2
Mấy con nhỏ miền Tây ăn nói tục tĩu, vô duyên.|2
Thằng lồn này chắc là đứa ăn cắp.|2
Cái loại già đầu rồi mà vẫn còn dâm dê.|2
Con nhỏ này xấu như quỷ, còn bày đặt hotgirl.|2
Đm thằng ad, sủa bậy bạ.|2
Bọn nó chỉ giỏi ăn bám, không làm được tích sự gì.|2
Cái lũ khùng điên, nói năng linh tinh.|2
Con nhỏ này nhìn như con gà công nghiệp, ói.|2
Thằng này đúng là đồ vô học.|2
Mấy thằng già dơ, chuyên đi nhìn lén.|2
Đồ cái thứ ăn bám, vô tích sự.|2
Con bé này chắc là đi khách.|2
Mày câm mẹ mồm đi đồ chó má!|2
Bọn nó đúng là lũ sâu bọ.|2
Cái lũ khốn nạn, chỉ biết hãm hại người khác.|2
Con nhỏ này nhìn là thấy muốn nôn.|2
Thằng ad này đúng là đồ chó điên.|2
Mấy thằng trí thức giả, chỉ giỏi múa mồm.|2
Đồ cái thứ mất dạy, không có đạo đức.|2
Con nhỏ này chắc bị tâm thần, nói năng linh tinh.|2
Thằng ngu này chắc não để dưới đít rồi 🤦‍♀️|2
Dm cái lũ dlv chỉ biết sủa bậy trên mạng thôi à? 🤮|2
Con nhỏ này nhìn mặt đã thấy ghét rồi, vô duyên vl.|2
Cái đất nước này giờ toàn lũ ăn hại, bảo sao không tiến bộ được.|2
Thằng Tiến khốn nạn, nói chuyện nghe muốn đấm vào mặt.|2
Mấy con đĩ chỉ được cái khoe thân, chả có não.|2
Đám Bắc Kỳ đúng là chuyên gia làm trò lố bịch 🙄|2
Lũ bò đỏ chỉ biết nhai lại mấy cái luận điệu cũ rích.|2
Cái loại vô học như mày thì biết cái đéo gì mà nói?|2
Thằng Tuấn mặt lồn, nhìn thấy đã ngứa mắt rồi.|2
Đám Gen Z bây giờ toàn lũ trẻ trâu, vô dụng.|2
Con Trang này đúng là đồ bệnh hoạn, nghĩ sao nói vậy.|2
Xã hội này nát bét từ trong trứng rồi, toàn lũ ăn bám.|2
Cái thứ súc vật như mày thì nên biến khỏi cuộc đời này đi.|2
Nhìn mặt con kia đã thấy muốn tát cho mấy phát rồi.|2
Thằng chó chết, dám nói năng hỗn láo với bố mày à?|2
Mấy đứa con gái bây giờ toàn lũ hám tiền, rẻ rách.|2
Cái lũ khốn nạn này chỉ biết phá hoại thôi.|2
Tổ sư cha thằng lừa đảo, cút đi cho khuất mắt.|2
Thằng Vinh đúng là cái loại óc chó, chả làm được tích sự gì.|2
Đừng ai dây vào mấy con này, bẩn thỉu lắm.|2
Cái đám chó săn chỉ biết bưng bô thôi, ghê tởm vcl.|2
Con nhỏ này đúng là đồ vô liêm sỉ, không biết nhục.|2
Thằng Huy bị liệt não à, nói toàn mấy câu ngu xuẩn.|2
Mấy thằng đàn ông bây giờ toàn loại yếu sinh lý, hèn hạ.|2
Cái lũ mọi rợ này nên bị tống cổ hết vào trại.|2
Con mẹ thằng Khôi, nói chuyện nghe muốn ói.|2
Thôi im mồm đi đồ ăn hại, nghe mày nói chỉ thấy tốn không khí.|2
Cái lũ giẻ rách, chỉ biết bám váy đàn bà.|2
Con Linh này điên thật rồi, nói năng linh tinh.|2
Đm thằng giám đốc, đúng là đồ khốn nạn, bóc lột sức lao động.|2
Mấy thằng pê đê nhìn đã thấy tởm lợm rồi.|2
Cái loại mặt dày như mày thì có nói cũng bằng không.|2
Con nhỏ này đúng là không có giáo dục, hành xử như con vật.|2
Thằng Tiến này là đồ biến thái, tránh xa nó ra.|2
Dm cái lũ quan chức thối nát, chỉ biết đục khoét của dân.|2
Nhìn mặt con đó muốn đấm cho nó lòi mắt ra.|2
Thằng nào bênh vực con này đúng là đồ thiểu năng.|2
Con nhỏ đó nhìn đã thấy dâm đãng rồi.|2
Cái lũ vô công rồi nghề, chỉ biết ăn bám xã hội.|2
Thằng Trung đúng là đồ hèn nhát, không dám đối mặt.|2
Con này đúng là đồ mất dạy, không biết tôn trọng ai.|2
Dân trí thấp tè, bảo sao cứ mãi thụt lùi.|2
Cái lũ chó má này nên bị tiệt chủng hết đi.|2
Con nhỏ kia chắc não bị úng nước rồi.|2
Đm cái lũ ngu, nói mãi không hiểu.|2
Thằng này chỉ được cái mõm, chả làm được trò trống gì.|2
Con bé đó đúng là đồ dơ bẩn, không ai thèm chấp.|2
Cái lũ phản động, chỉ biết gào thét trên mạng.|2
Thằng Nam đúng là đồ súc vật, ăn nói vô văn hóa.|2
Con bé kia nhìn đã thấy cái loại lẳng lơ rồi.|2
Mấy thằng cha này chắc chưa tiến hóa hết.|2
Cái lũ chó má, chỉ biết ghen ăn tức ở.|2
Con này nhìn thấy đã muốn táng cho mấy phát rồi 🤬|2
Thằng Việt đúng là cái đồ bẩn tính, không thể chấp nhận được.|2
Dm cái lũ sâu bọ, ăn bám xã hội.|2
Cái lũ khốn nạn này không xứng đáng được sống.|2
Con này chắc bị tâm thần, nói năng linh tinh.|2
Thằng cha này chắc não toàn cứt bò.|2
Mấy thằng ngu cứ thích ra vẻ hiểu biết.|2
Con bé kia đúng là đồ không có não, phát biểu ngu xuẩn.|2
Cái lũ chó ghẻ, chỉ biết sủa bậy.|2
Thằng Quân đúng là đồ vô dụng, chỉ biết làm phiền.|2
Con này đúng là đồ khốn nạn, ác độc.|2
Dm cái lũ hèn hạ, chỉ biết núp lùm chửi bới.|2
Cái lũ rác rưởi, không có giá trị gì hết.|2
Con nhỏ đó nhìn đã thấy cái loại lăng loàn rồi.|2
Thằng Hùng đúng là đồ vô nhân tính, mất dạy.|2
Cái lũ ăn cướp, chỉ biết cướp bóc của dân.|2
Con này đúng là đồ kinh tởm, không có tự trọng.|2
Dm cái lũ phá hoại, chỉ biết làm hại người khác.|2
Cái lũ bệnh hoạn, nghĩ toàn mấy trò bẩn thỉu.|2
Thằng Nguyên đúng là đồ ngu xuẩn, không biết suy nghĩ.|2
Con bé đó đúng là đồ không có đạo đức, trơ trẽn.|2
Cái lũ chó đẻ, chỉ biết gây rối.|2
Thằng nào tin con này đúng là đồ ngu hết thuốc chữa.|2
Con này đúng là đồ hãm lồn, làm trò gì cũng hãm.|2
Dm cái lũ độc tài, chỉ biết đàn áp dân.|2
Cái lũ ăn thịt người, ghê tởm vl.|2
Thằng Đức đúng là đồ bỉ ổi, không xứng đáng làm người.|2
Con bé đó đúng là đồ vô sỉ, không biết nhục là gì.|2
Cái lũ chó má, chỉ biết ghen ghét đố kỵ.|2
Thằng Phong đúng là đồ hèn mạt, không có bản lĩnh.|2
Con này đúng là đồ rác rưởi, không ai thèm để ý.|2
Dm cái lũ tham lam, không bao giờ biết đủ.|2
Cái lũ cặn bã xã hội, nên bị thanh lọc hết đi.|2
Thằng Sơn đúng là đồ bẩn thỉu, không thể chấp nhận được.|2
Con bé đó đúng là đồ mặt dày, nói mãi không biết nghe.|2
Cái lũ chó điên, chỉ biết cắn càn.|2
Thằng Long đúng là đồ ngu dốt, không có tương lai.|2
Con này đúng là đồ ghê tởm, nhìn mặt đã muốn nôn.|2
Dm cái lũ độc ác, chỉ biết làm khổ người khác.|2
Cái lũ ăn hại, chỉ biết kéo lùi đất nước.|2
Thằng Hoàng đúng là đồ lừa lọc, không đáng tin.|2
Con bé đó đúng là đồ điên loạn, không bình thường.|2
Cái lũ chó chết, chỉ biết ghen ghét đố kỵ.|2
Thằng Minh đúng là đồ bẩn tính, không thể chơi được.|2
Con này đúng là đồ vô giá trị, không làm được gì.|2
Dm cái lũ đạo đức giả, chỉ được cái nói mồm.|2
Cái lũ ngu si, chỉ biết phá hoại.|2
Nhìn con nhỏ đó ăn mặc như con đĩ, rẻ tiền vcl.|2
Bọn bò đỏ giờ rảnh rỗi quá ha, lên mạng sủa bậy.|2
Thứ thất học, não phẳng mà cứ thích ra vẻ hiểu biết.|2
Con mẹ nó, lũ tham nhũng này sống cứ như không có ngày mai vậy.|2
Đm ad phản động, cái loại mày chỉ xứng đáng đi tù thôi.|2
Mấy thằng công an bẩn này chỉ giỏi bắt nạt dân nghèo.|2
Thằng cha này chắc não úng nước rồi, nói năng linh tinh.|2
Ai cho phép con khỉ đột đó phát biểu vậy? Ghê tởm.|2
Đm cái lũ 3 que chó má, toàn lũ bán nước hại dân.|2
Sống như con chó vậy, sao mày ko chết mẹ đi cho đỡ chật đất.|2
Bà già đó chắc bị tâm thần, nói chuyện cứ lảm nhảm.|2
Nguyễn Văn A sủa bậy vãi, đúng là loại chó điên.|2
Mấy đứa con nít ranh này bày đặt làm người lớn, nực cười.|2
Loại đĩ điếm như mày thì có tư cách gì mà lên tiếng?|2
Con mụ đó nhìn cái mặt là thấy ghét, đúng đồ cáo già.|2
Mày im mẹ mồm đi thằng súc vật, đừng sủa nữa.|2
Lũ cặn bã xã hội, chỉ biết phá hoại thôi.|2
Thằng béo phì đó làm gì cũng chậm chạp như rùa.|2
Mấy thằng Việt Tân toàn lũ phản quốc, chết không ai chôn.|2
Nhìn cái bản mặt đó là thấy muốn đấm rồi, đúng là đồ vô liêm sỉ.|2
Thằng ad chó má này chỉ biết bưng bô cho lũ quan chức.|2
Cái lũ khuyết tật tinh thần, nói chuyện cứ như ma làm.|2
Con điên đó nói năng bạt mạng, đúng là đồ dơ dáy.|2
Bọn cộng sản ăn hết của dân rồi, còn bày đặt đạo đức giả.|2
Mấy đứa Bắc Kỳ chỉ giỏi nói phét, chả làm được tích sự gì.|2
Đúng là đồ sâu bọ, sống kí sinh mà còn láo.|2
Địt mẹ mày, cái loại ngu si đần độn.|2
Con nhỏ đó nhìn thấy ghê, chắc bị bệnh gì đó.|2
Thằng này bị ngáo đá hay sao mà cứ ảo tưởng sức mạnh.|2
Lũ dlv nhận tiền của ai mà sủa kinh vậy?|2
Mấy con mẹ đó chỉ giỏi ngồi lê đôi mách, miệng thì như cái cống.|2
Đúng là đồ ăn hại, sống mà không biết nhục.|2
Cái thằng gay lọ đó nhìn ẻo lả vãi, mắc ói.|2
Bọn tàu khựa chó chết, xâm lược đất nước người ta.|2
Mày bị ngu bẩm sinh hay sao mà không hiểu chuyện?|2
Con C.A đó mất dạy thật, dám đánh dân thường.|2
Thằng lồn này chỉ giỏi cào phím, ra đời thì như con cún.|2
Đúng là loại súc vật đội lốt người, không bằng con chó.|2
Mấy con bò đó chỉ giỏi ăn cỏ, não thì toàn bã đậu.|2
Thằng khùng này cứ thích gây sự, chắc muốn ăn đấm.|2
